,-76,31,13,-55,9,21,-42,5,41,-17,-7,29,-12,-19,10,-8,-14,8,0,-9,2,1,0,0,-3,5,5,-4,7,5,-16,-4,11,-5,-3,6,-6,-5,6,-11,-72,37,20,-46,20,33,-35,3,37,-20,-13,21,-12,-9,23,-3,-17,5,2,-5,3,1,0,0,-3,4,1,-7,8,6,-14,-5,3,-13,-5,11,1,-1,10,-11
,-66,44,27,-42,19,30,-35,5,35,-24,-13,22,-11,-4,28,-4,-21,2,0,-8,1,0,0,0,-4,5,3,-8,10,11,-16,-12,3,-10,-6,11,3,-2,6,-11,-68,43,29,-39,20,30,-35,1,28,-26,-10,28,-8,-6,23,-5,-19,2,-3,-7,2,0,1,1,-4,5,3,-8,7,7,-21,-14,3,-10,-7,9,1,-6,0,-11
,-72,39,21,-48,16,30,-32,10,34,-31,-13,33,-9,-19,14,-3,-14,6,0,-7,2,0,1,0,-5,2,1,-7,7,5,-23,-15,3,-10,-10,4,0,0,7,-11,-76,36,18,-54,10,27,-38,-2,25,-35,-19,22,-19,-25,9,-12,-25,-1,-5,-12,-1,0,1,2,-3,4,8,-1,3,4,-10,-5,1,-12,-5,6,-6,-7,5,-11
,-74,40,24,-46,19,30,-41,-3,31,-23,-9,23,-22,-22,18,-3,-16,10,4,-9,-1,0,0,-1,-6,2,6,1,10,4,-17,-5,6,-14,-15,-2,-9,-8,3,-11,-74,37,20,-51,14,31,-33,10,47,-10,3,40,-6,-17,20,3,-13,9,9,-2,2,1,0,-1,-3,5,6,0,12,8,-13,-4,7,-10,-8,5,-4,-6,3,-11
,-71,38,16,-53,16,29,-39,7,46,-13,-5,29,-14,-21,11,-10,-17,12,8,-3,4,1,0,0,-5,4,5,-4,10,11,-12,-10,1,-10,-5,5,-5,-5,5,-11,-70,40,19,-50,15,15,-59,-2,41,-27,-18,26,-12,-16,20,-4,-18,10,6,-7,0,0,0,0,-4,3,0,-10,7,10,-13,-4,13,1,5,18,5,-2,5,-11
,-69,44,23,-52,6,10,-55,1,39,-21,-3,33,-20,-23,25,8,-7,14,6,-6,2,1,0,-1,-4,6,3,-8,10,16,-2,10,22,2,2,14,-1,-7,3,-10,-69,36,23,-48,-1,12,-34,4,23,-22,-2,14,-32,-17,23,-3,-10,14,0,-10,3,1,0,1,-6,4,8,-3,7,13,-3,1,9,1,6,12,-2,-1,7,-9
,-73,25,24,-38,-3,14,-17,7,8,-27,-2,6,-31,-6,21,-17,-18,12,-2,-11,3,1,1,2,-2,11,16,-1,4,10,-6,-3,7,1,5,10,-2,0,8,-10,-74,32,27,-37,11,24,-29,-2,21,-15,2,17,-19,-3,24,-5,-6,20,4,-6,5,2,0,0,-6,5,8,-7,-2,1,-13,-5,6,-2,3,7,-7,-5,5,-11
,-74,35,29,-34,18,24,-36,4,34,-16,-7,19,-14,-5,24,-5,-10,17,6,-7,2,1,0,-1,-6,5,9,1,8,9,-10,-8,-1,-8,0,8,-4,-2,7,-11,-75,33,21,-46,12,25,-35,1,31,-17,-4,23,-15,-11,19,-7,-12,15,6,-7,2,1,0,1,-3,4,7,0,6,1,-17,-9,-3,-17,-7,11,0,-4,2,-11
,-74,37,23,-47,8,17,-45,-3,31,-22,-8,28,-10,-13,15,-10,-17,7,-2,-11,0,0,1,3,-2,5,9,-1,5,3,-14,-6,2,-15,-12,-1,-11,-13,-2,-11,-76,33,21,-45,12,20,-40,6,37,-21,-9,23,-17,-15,18,-8,-20,4,-2,-10,1,0,1,0,-5,5,7,-7,0,2,-14,-3,12,-6,-10,2,-5,-7,-1,-11
,-76,31,14,-53,11,25,-38,10,45,-17,-12,22,-15,-18,14,-9,-21,4,0,-9,2,1,0,-1,-6,3,5,-3,7,6,-13,-3,10,-7,-8,4,-2,-3,3,-11,-79,29,9,-59,11,28,-37,7,42,-14,-5,24,-17,-20,8,-19,-30,-5,-8,-12,-1,0,0,-2,-6,6,6,-4,10,12,-4,12,23,3,6,19,3,-2,8,-11
,-74,37,21,-47,18,34,-26,17,43,-19,-7,31,-8,-13,14,-10,-17,8,1,-7,3,1,0,-1,-3,9,8,-6,5,8,-9,0,7,-11,-7,9,1,1,9,-11,-72,40,24,-41,25,28,-43,10,51,-14,-12,25,-6,-10,11,-16,-20,6,-3,-9,3,1,0,0,-4,6,3,-14,-1,6,-11,-5,1,-13,-8,3,-7,-2,9,-11
,-75,38,22,-45,21,25,-49,1,46,-18,-22,14,-13,-14,12,-10,-14,9,0,-8,3,1,0,1,-2,6,2,-14,0,7,-10,-3,8,-7,-5,3,-11,-10,5,-11,-74,36,14,-57,11,17,-56,-3,45,-15,-9,26,-16,-23,11,-6,-14,12,4,-7,1,0,1,0,-3,10,12,-2,8,13,-6,1,12,-2,1,15,5,1,8,-11
,-73,38,19,-47,24,34,-35,14,51,-16,-8,38,-3,-19,11,-3,-12,8,1,-9,0,0,0,0,-4,5,3,-10,-2,-2,-16,0,12,-5,-3,10,0,-4,2,-11,-74,38,22,-44,24,33,-40,5,53,2,7,38,-5,-18,6,-14,-19,8,1,-9,1,1,0,1,-3,3,4,-5,1,-1,-14,1,8,-11,-4,10,-4,-8,3,-12
,-78,34,11,-63,13,32,-40,2,45,-13,-4,33,-12,-23,9,-11,-22,4,1,-9,0,0,1,1,-5,2,4,-3,10,13,-4,2,10,-7,-5,7,-3,-7,0,-11,-77,38,17,-57,11,22,-50,-3,40,-17,-8,26,-18,-22,16,-6,-18,5,0,-8,3,1,0,-2,-7,3,3,-12,2,13,-3,-2,5,-8,-2,10,-3,-8,0,-11
,-74,39,20,-52,13,24,-42,4,39,-16,0,36,-6,-9,22,-4,-14,10,0,-10,1,1,0,-1,-7,3,3,-9,7,11,-13,-8,5,-9,-6,9,-1,-5,5,-11,-70,42,23,-46,18,26,-45,-3,35,-20,-8,27,-11,-9,26,-2,-16,9,3,-8,0,0,1,1,-3,4,3,-8,0,1,-14,-5,4,-11,-5,12,3,-1,5
